"","SU_ID","P_PANEL","NATIONAL_WEIGHT","REGION_WEIGHT","NATIONAL_WEIGHT_POP","REGION_WEIGHT_POP","P_GEO","SOC1","SOC2A","SOC2B","SOC3A","SOC3B","SOC4A","SOC4B","PHYS8","PHYS1A","PHYS1B","PHYS1C","PHYS1D","PHYS1E","PHYS1F","PHYS1G","PHYS1H","PHYS1I","PHYS1J","PHYS1K","PHYS1L","PHYS1M","PHYS1N","PHYS1O","PHYS1P","PHYS1Q","SOC5A","SOC5B","SOC5C","SOC5D","SOC5E","PHYS2_1","PHYS2_2","PHYS2_3","PHYS2_4","PHYS2_5","PHYS2_6","PHYS2_7","PHYS2_8","PHYS2_9","PHYS2_10","PHYS2_11","PHYS2_12","PHYS2_13","PHYS2_14","PHYS2_15","PHYS2_16","PHYS2_17","PHYS2_18","PHYS2_19","PHYS2_DK","PHYS2_SKP","PHYS2_REF","PHYS10A","PHYS10B","PHYS10C","PHYS10D","PHYS10E","ECON8A","ECON8B","ECON8C","ECON8D","ECON8E","ECON8F","ECON8G","ECON8H","ECON8I","ECON8J","ECON8K","ECON8L","ECON8M","ECON8N","ECON8O","ECON8P","ECON8Q","ECON8R","ECON8S","ECON7_1","ECON7_2","ECON7_3","ECON7_4","ECON7_5","ECON7_6","ECON7_7","ECON7_8","ECON7_DK","ECON7_SKP","ECON7_REF","ECON1","ECON4","ECON4A","ECON4B","ECON6A","ECON6B","ECON6C","ECON6D","ECON6E","ECON6F","ECON6G","ECON6H","ECON6I","ECON6J","ECON6K","ECON6L","ECON5A_A","ECON5A_B","PHYS7_1","PHYS7_2","PHYS7_3","PHYS7_4","PHYS7_DK","PHYS7_SKP","PHYS7_REF","PHYS11","PHYS9A","PHYS9B","PHYS9C","PHYS9D","PHYS9E","PHYS9F","PHYS9G","PHYS9H","PHYS3A","PHYS3B","PHYS3C","PHYS3D","PHYS3E","PHYS3F","PHYS3G","PHYS3H","PHYS3I","PHYS3J","PHYS3K","PHYS3L","PHYS3M","PHYS4","PHYS5","PHYS6","AGE4","AGE7","GENDER","RACETH","RACE_R2","EDUCATION","EDUC4","HHSIZE1","REGION4","REGION9","P_DENSE","MODE","LANGUAGE","MAIL50","RACE1_BANNER","INC_BANNER","AGE_BANNER","HH_BANNER","ECON2","ECON3","PHYS11_TEMP","HHINCOME","HH01S","HH25S","HH612S","HH1317S","HH18OVS"
"2675","0024079799","ABS",NA,3.0377967539,NA,102461.40329,"(8) New York",2,2,NA,1,1,1,2,4,NA,NA,NA,1,NA,2,2,2,1,NA,1,2,2,2,2,2,2,1,1,4,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,5,5,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,NA,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,4,1,1,4,4,4,4,4,4,4,4,4,4,4,1,2,1,0,0,0,1,0,0,0,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,3,4,2,3,2,3,3,3,1,2,3,2,1,3,3,2,2,3,NA,"40","(888) OUT OF RANGE",5,0,0,0,2,1
"2676","0024081513","ABS",NA,0.3021592712,NA,4391.6770988,"(6) Missouri",2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,NA,NA,NA,2,NA,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,4,7,1,NA,1,6,4,1,2,4,3,2,1,3,NA,2,3,1,NA,"0","98",5,0,0,0,0,1
"2677","0024083809","ABS",NA,1.215074248,NA,6490.235127,"(12) Baltimore-Columbia-Towson, Maryland",2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,4,5,4,1,1,1,1,1,2,1,1,2,1,1,NA,NA,1,1,1,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,6,4,2,3,5,3,2,1,2,1,4,2,2,"0","40",NA,9,0,0,0,0,2
"2678","0024086712","ABS",NA,0.2390019072,NA,2962.2715063,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,3,4,1,3,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,2,NA,NA,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,1,1,5,4,2,3,5,3,2,1,4,1,4,3,2,NA,"(998) SKIPPED ON WEB",NA,9,0,0,0,0,2
"2679","0024086962","ABS",NA,0.2999067817,NA,10472.113112,"(3) Florida",3,4,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,NA,1,2,2,2,1,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,5,4,4,4,NA,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,2,4,4,4,4,4,4,3,3,0,0,0,0,0,1,0,1,2,2,2,1,NA,NA,NA,NA,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,4,5,2,1,1,NA,NA,2,3,5,3,2,1,2,1,NA,2,2,"28","48","98.2",NA,0,0,0,0,2
"2680","0024088404","ABS",NA,1.0536775584,NA,4873.7218054,"(18) Pittsburgh, Pennsylvania",2,3,3,1,1,2,2,3,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,3,2,3,3,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,5,2,5,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,1,1,2,4,4,4,4,4,4,4,1,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,3,4,2,1,1,3,3,3,1,2,3,2,1,1,1,3,2,3,"16","24","98.2",6,0,0,1,0,2
"2681","0024089217","ABS",NA,0.6463312089,NA,6736.3482444,"(2) Colorado",3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,3,2,2,3,1,1,2,2,1,NA,1,2,1,1,2,1,2,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,NA,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,3,1,1,1,6,4,1,4,8,3,2,1,3,1,4,2,1,"40","40","96.5",9,0,0,0,0,1
"2682","0024093720","ABS",NA,1.3496579497,NA,2701.6309825,"(7) Montana",2,5,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,4,3,4,2,2,1,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,NA,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,NA,1,5,4,1,4,8,1,2,1,1,NA,3,2,1,"40","40",NA,7,0,0,0,0,1
"2683","0024094324","ABS",NA,0.2737687572,NA,548.0071129,"(7) Montana",2,3,NA,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,1,3,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,3,3,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,1,1,0,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,3,4,2,NA,1,5,4,1,4,8,3,2,1,1,NA,3,2,1,"40","40",NA,6,0,0,0,0,1
"2684","0024095016","ABS",NA,2.5077225548,NA,27387.028481,"(5) Minnesota",3,3,3,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,3,3,3,1,1,NA,2,2,NA,NA,1,1,2,1,1,NA,2,1,2,NA,1,2,1,1,1,0,1,0,0,0,1,0,0,0,0,3,2,5,NA,4,4,4,4,4,4,4,4,4,4,1,4,3,3,0,0,0,1,0,0,0,2,NA,1,NA,NA,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,5,1,1,1,2,2,2,2,4,3,2,1,2,1,2,2,2,NA,"0",NA,6,0,0,0,0,2
"2685","0024096869","ABS",NA,0.5992900458,NA,6471.0939619,"(4) Louisiana",3,4,3,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,4,4,4,4,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,3,2,5,5,4,1,4,1,4,4,1,NA,4,4,4,4,2,2,0,0,0,1,0,0,0,2,2,2,2,1,1,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,2,5,4,1,3,7,2,2,1,2,2,1,3,1,NA,"0",NA,3,0,0,0,0,1
"2686","0024099650","ABS",NA,0.666035268,NA,2775.6687629,"(16) Columbus, Ohio",3,5,5,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,3,3,4,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,3,2,3,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,1,NA,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,3,3,2,2,3,3,2,1,1,1,2,1,2,"15","15","97.8",4,0,0,0,0,2
"2687","0024100640","ABS",NA,0.321947804,NA,2508.6361828,"(9) Oregon",4,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,NA,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,1,2,2,NA,2,1,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,4,6,1,NA,1,6,4,1,4,9,3,2,1,1,NA,3,3,1,NA,"0","98.2",8,0,0,0,0,1
"2688","0024101466","ABS",NA,0.8414296979,NA,9189.3176367,"(5) Minnesota",2,4,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,4,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,NA,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,7,4,1,2,4,3,2,1,2,1,4,2,1,"60","55",NA,9,0,0,0,0,1
"2689","0024104178","ABS",NA,0.2542403294,NA,2649.8045788,"(2) Colorado",3,2,3,1,3,2,1,3,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,5,3,5,3,3,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3,2,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,4,6,2,1,1,6,4,1,4,8,3,2,1,3,1,2,3,1,NA,"0",NA,4,0,0,0,0,1
"2690","0024104934","ABS",NA,0.7124596104,NA,40909.150457,"(10) Texas",3,3,5,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,2,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,NA,5,5,3,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,4,5,2,3,2,4,3,5,3,7,3,2,1,2,3,3,2,3,NA,"24",NA,7,0,0,0,1,4
"2691","0024105042","ABS",NA,1.8455879102,NA,64444.042388,"(3) Florida",3,2,3,1,2,2,2,2,2,2,1,2,NA,1,2,2,2,2,2,2,2,2,1,NA,2,4,4,4,4,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,5,4,5,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,NA,1,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,1,3,2,4,3,1,3,5,3,2,1,2,3,1,2,1,"40","40",NA,3,0,0,0,0,1
"2692","0024106450","ABS",NA,0.6900242613,NA,24094.193779,"(3) Florida",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,2,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,2,2,4,4,5,1,1,1,1,1,1,NA,2,1,1,NA,1,2,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,1,5,4,4,3,5,3,2,1,2,1,3,2,3,NA,"15","97.5",7,0,0,2,0,2
"2693","0024108632","ABS",NA,1.9518376763,NA,4507.0767018,"(13) Birmingham-Hoover, Alabama",3,2,1,1,1,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,3,NA,5,5,4,1,4,3,4,4,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,3,4,2,1,1,1,1,3,3,6,1,2,1,2,1,1,2,5,NA,"0","98.2",1,0,0,0,0,3
"2694","0024113672","ABS",NA,4.4445038984,NA,46322.57521,"(2) Colorado",2,5,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,2,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1,3,2,4,4,4,4,4,2,2,4,4,4,4,4,1,3,0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,3,2,2,2,4,4,8,1,2,1,3,3,2,1,3,NA,"0","98.6",6,0,0,1,0,3
"2695","0024116086","ABS",NA,0.7792991778,NA,8510.785508,"(5) Minnesota",2,4,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,4,2,4,3,3,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,3,4,2,1,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,NA,2,2,2,2,2,1,2,2,2,4,6,2,1,1,4,3,2,2,4,2,2,1,2,1,3,3,2,NA,"43","97",7,0,0,0,0,2
"2696","0024119023","ABS",NA,2.6700022618,NA,5344.5844078,"(7) Montana",2,3,3,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,4,4,5,5,5,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,3,2,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,NA,1,1,1,1,4,8,2,2,1,1,NA,1,2,1,NA,"0","98.5",2,0,0,0,0,1
"2697","0024120020","ABS",NA,0.3213427913,NA,3509.4090294,"(5) Minnesota",4,3,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,NA,1,1,4,4,4,2,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,6,1,1,1,5,4,2,2,4,3,2,1,2,1,4,3,2,NA,"20",NA,9,0,0,0,0,2
"2698","0024121510","ABS",NA,3.0300305218,NA,23610.175645,"(9) Oregon",3,1,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,5,5,5,5,5,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,1,2,2,2,4,9,2,2,1,1,NA,3,2,2,"40","40","97.9",7,0,0,0,0,2
"2699","0024121974","ABS",NA,2.6348231409,NA,8342.0992199,"(15) Cleveland-Elyria, Ohio",3,3,3,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,3,3,3,1,1,2,2,1,NA,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,NA,3,3,4,1,4,4,4,4,1,4,4,4,4,4,2,2,0,0,0,1,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,3,3,3,2,3,3,2,1,1,1,1,2,3,NA,"30",NA,2,0,1,0,0,2
"2700","0024123026","ABS",NA,0.4759959583,NA,5899.6569557,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",3,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,3,2,2,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,7,4,2,3,5,3,2,1,4,2,3,2,3,"40","40","98.2",8,0,0,1,0,1
"2701","0024124138","ABS",NA,0.2527098272,NA,505.85313029,"(7) Montana",3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,4,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,5,5,4,3,3,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,1,NA,1,5,4,1,4,8,3,2,1,1,NA,2,2,1,"40","40","97",5,0,0,0,0,1
"2702","0024125001","ABS",NA,0.6689545157,NA,8291.2514126,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",2,4,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,3,3,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,5,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,4,5,1,1,1,6,4,2,3,5,3,2,1,4,1,4,2,2,NA,"0","97.6",9,0,0,0,0,2
"2703","0024126577","ABS",NA,0.3175428441,NA,3467.9095174,"(5) Minnesota",2,5,4,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,4,4,3,2,2,1,1,1,1,2,2,2,1,2,1,2,1,1,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,NA,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,4,2,1,1,5,4,3,2,4,3,2,1,2,1,3,2,5,"32","32","97.7",8,0,0,0,0,3
"2704","0024129017","ABS",NA,0.2357948951,NA,1837.3276604,"(9) Oregon",2,2,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,NA,1,1,4,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,NA,1,6,4,2,4,9,2,2,1,1,NA,4,2,2,NA,"30","98.3",9,0,0,0,0,2
"2705","0024130453","ABS",NA,3.2365547778,NA,25219.424767,"(9) Oregon",3,4,4,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,5,5,5,5,5,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3,2,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,7,1,NA,1,2,2,3,4,9,1,1,1,1,NA,2,3,5,NA,"0","96.7",6,0,0,0,0,3
"2706","0024131174","ABS",NA,0.4411054983,NA,1018.5766668,"(13) Birmingham-Hoover, Alabama",2,2,2,3,1,2,2,3,2,2,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,3,2,2,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,4,3,3,1,2,1,NA,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,3,3,4,3,2,4,4,4,4,4,4,4,1,4,4,4,3,3,0,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,5,4,5,3,6,3,2,1,2,2,3,2,3,NA,"37","98.5",7,0,0,2,0,3
"2707","0024133084","ABS",NA,3.0540507608,NA,12727.604234,"(16) Columbus, Ohio",3,3,1,1,1,2,NA,4,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,5,3,3,3,3,2,2,2,2,2,NA,2,2,2,1,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,3,3,2,4,4,4,4,4,1,1,4,4,4,4,1,4,2,2,0,0,0,1,0,0,0,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,4,6,2,1,1,2,2,3,2,3,3,2,1,1,1,1,3,3,NA,"15",NA,2,0,0,1,0,2
