"","SU_ID","P_PANEL","NATIONAL_WEIGHT","REGION_WEIGHT","NATIONAL_WEIGHT_POP","REGION_WEIGHT_POP","NAT_WGT_COMB_POP","REG_WGT_COMB_POP","P_GEO","SOC1","SOC2A","SOC2B","SOC3A","SOC3B","SOC4A","SOC4B","PHYS8","PHYS1A","PHYS1B","PHYS1C","PHYS1D","PHYS1E","PHYS1F","PHYS1G","PHYS1H","PHYS1I","PHYS1J","PHYS1K","PHYS1L","PHYS1M","PHYS1N","PHYS1O","PHYS1P","PHYS1Q","SOC5A","SOC5B","SOC5C","SOC5D","SOC5E","PHYS2_1","PHYS2_2","PHYS2_3","PHYS2_4","PHYS2_5","PHYS2_6","PHYS2_7","PHYS2_8","PHYS2_9","PHYS2_10","PHYS2_11","PHYS2_12","PHYS2_13","PHYS2_14","PHYS2_15","PHYS2_16","PHYS2_17","PHYS2_18","PHYS2_19","PHYS2_DK","PHYS2_SKP","PHYS2_REF","PHYS10A","PHYS10B","PHYS10C","PHYS10D","PHYS10E","ECON8A","ECON8B","ECON8C","ECON8D","ECON8E","ECON8F","ECON8G","ECON8H","ECON8I","ECON8J","ECON8K","ECON8L","ECON8M","ECON8N","ECON8O","ECON8P","ECON8Q","ECON8R","ECON8S","ECON7_1","ECON7_2","ECON7_3","ECON7_4","ECON7_5","ECON7_6","ECON7_7","ECON7_8","ECON7_DK","ECON7_SKP","ECON7_REF","ECON1","ECON4","ECON3","ECON4A","ECON4B","ECON6A","ECON6B","ECON6C","ECON6D","ECON6E","ECON6F","ECON6G","ECON6H","ECON6I","ECON6J","ECON6K","ECON6L","ECON5A_A","ECON5A_B","PHYS7_1","PHYS7_2","PHYS7_3","PHYS7_4","PHYS7_DK","PHYS7_SKP","PHYS7_REF","PHYS11","PHYS11_TEMP","PHYS9A","PHYS9B","PHYS9C","PHYS9D","PHYS9E","PHYS9F","PHYS9G","PHYS9H","PHYS3A","PHYS3B","PHYS3C","PHYS3D","PHYS3E","PHYS3F","PHYS3G","PHYS3H","PHYS3I","PHYS3J","PHYS3K","PHYS3L","PHYS3M","PHYS4","PHYS5","PHYS6","AGE4","AGE7","GENDER","RACETH","RACE_R2","EDUCATION","EDUC4","HHSIZE1","REGION4","REGION9","P_DENSE","MODE","LANGUAGE","MAIL50","RACE1_BANNER","INC_BANNER","AGE_BANNER","HH_BANNER","ECON2","ECON31","HHINCOME","HH01S","HH25S","HH612S","HH1317S","HH18OVS","NeighborChange","MHscore"
"1963","0022895062","ABS",NA,0.1779727651,NA,1933.4616462,NA,966.73082309,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",3,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,3,2,NA,4,4,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.8,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,1,1,5,4,2,3,5,3,2,1,5,1,2,3,2,NA,NA,6,0,0,0,0,2,0,8
"1964","0022897414","ABS",NA,0.7344325191,NA,1559.6755688,NA,779.83778439,"(7) Montana",3,4,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,3,1,3,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,0,1,1,0,1,0,1,0,0,0,0,3,3,40,3,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,NA,1,5,4,2,4,8,2,2,1,7,NA,2,2,2,NA,40,4,0,0,0,0,2,0,6
"1965","0022900663","ABS",NA,0.2356294065,NA,2496.9597476,NA,1248.4798738,"(2) Colorado",2,3,3,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,NA,1,5,4,1,4,8,3,2,1,5,NA,1,3,1,NA,0,3,0,0,0,0,1,0,5
"1966","0022901500","ABS",NA,0.3522900981,NA,16028.830398,NA,8014.415199,"(1) California",3,3,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,4,1,3,3,2,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,NA,30,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,6,4,2,4,9,3,2,1,5,1,3,2,2,NA,30,7,0,0,0,0,2,0,6
"1967","0022902465","ABS",NA,0.6248011157,NA,1326.857145,NA,663.42857249,"(7) Montana",3,5,4,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,2,4,4,4,4,4,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,4,1,NA,1,5,4,2,4,8,3,2,1,7,NA,3,2,2,40,40,8,0,0,0,0,2,-1,20
"1968","0022902917","ABS",NA,0.5892283031,NA,2837.5402259,NA,1418.7701129,"(18) Pittsburgh, Pennsylvania",2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,3,2,2,3,2,2,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,NA,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,2,1,1,6,4,4,1,2,3,2,1,5,1,3,2,3,60,40,8,0,0,0,1,3,0,8
"1969","0022903846","ABS",NA,1.3647478165,NA,2898.2428902,NA,1449.1214451,"(7) Montana",2,1,1,1,1,2,2,2,2,2,2,NA,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,3,2,3,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,NA,42,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,96,NA,NA,1,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,NA,1,4,3,1,4,8,3,2,1,7,NA,3,2,1,42,42,6,0,0,0,0,1,0,5
"1970","0022905669","ABS",NA,0.3448399254,NA,3654.2612645,NA,1827.1306322,"(2) Colorado",3,2,2,1,1,1,1,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,3,8,25,1,1,4,1,4,1,4,1,1,4,4,4,1,4,3,3,0,0,0,1,0,0,0,2,NA,2,1,2,2,1,2,2,2,1,NA,1,2,2,1,2,2,2,2,2,2,1,2,2,2,4,6,1,NA,1,7,4,1,4,8,3,2,1,5,NA,1,3,1,NA,25,2,0,0,0,0,1,0,5
"1971","0022906676","ABS",NA,0.4460859087,NA,5278.4718487,NA,2639.2359244,"(17) Phoenix-Mesa-Chandler, Arizona",2,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,1,0,1,0,1,0,0,0,0,3,4,5,3,2,4,4,4,4,4,1,1,4,4,4,4,4,2,3,0,0,0,1,0,0,0,2,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,3,4,8,3,2,1,5,5,2,2,3,NA,5,4,0,0,1,0,2,0,5
"1972","0022906798","ABS",NA,0.590859414,NA,1958.6960324,NA,979.3480162,"(15) Cleveland-Elyria, Ohio",2,4,4,1,1,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,1,2,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,3,3,3,2,2,2,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,40,2,2,4,4,4,4,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,3,4,2,1,1,3,3,1,2,3,3,2,1,5,1,2,2,1,40,40,5,0,0,0,0,1,0,8
"1973","0022910914","ABS",NA,0.1070457654,NA,1266.6574936,NA,633.32874678,"(17) Phoenix-Mesa-Chandler, Arizona",1,2,2,1,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,3,2,3,2,2,1,2,1,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,3,2,0,5,NA,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.3,NA,1,NA,NA,1,NA,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,7,2,1,1,5,4,2,4,8,3,2,1,5,1,4,3,2,NA,0,9,0,0,0,0,2,0,5
"1974","0022912793","ABS",NA,1.0776296695,NA,12751.440391,NA,6375.7201954,"(17) Phoenix-Mesa-Chandler, Arizona",3,2,3,2,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,3,1,3,1,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,1,NA,50,1,2,NA,4,4,4,4,4,NA,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98,1,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,5,1,1,1,4,3,2,4,8,3,2,1,5,1,4,2,2,50,50,9,0,0,0,0,2,1,5
"1975","0022913731","ABS",NA,0.1926243419,NA,841.49105681,NA,420.74552841,"(16) Columbus, Ohio",2,3,3,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1,4,2,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,3,1,3,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,NA,57,3,3,4,4,4,4,4,4,2,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,NA,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,4,6,2,1,1,5,4,1,2,3,3,1,1,5,1,2,3,1,20,57,5,0,0,0,0,1,0,12
"1976","0022915272","ABS",NA,0.3168884329,NA,672.95923582,NA,336.47961791,"(7) Montana",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,NA,40,1,1,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,NA,1,5,4,2,4,8,1,2,1,7,NA,3,3,2,NA,40,6,0,0,0,0,2,0,5
"1977","0022916948","ABS",NA,0.8204482439,NA,13435.795875,NA,6717.8979373,"(14) Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",3,3,3,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,3,4,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,2,3,3,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,NA,40,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,4,2,6,4,1,2,3,3,2,1,5,4,3,2,1,40,40,7,0,0,0,0,1,0,18
"1978","0022919228","ABS",NA,2.1785682584,NA,9517.206852,NA,4758.603426,"(16) Columbus, Ohio",2,1,1,2,2,2,2,3,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,NA,1,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,4,3,3,3,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,3,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,96.5,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,4,7,1,1,1,2,2,2,2,3,2,2,1,5,1,2,3,2,NA,0,4,0,0,0,0,2,0,9
"1979","0022921478","ABS",NA,0.4476133637,NA,4862.7848781,NA,2431.392439,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",4,3,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,5,1,NA,NA,NA,1,1,2,NA,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,1,1,4,4,4,4,4,4,4,4,4,4,1,4,1,1,0,0,0,1,0,0,0,1,97.8,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,3,5,2,2,2,5,4,2,3,5,3,2,1,5,2,2,2,2,24,76,5,0,0,0,0,2,0,5
"1980","0022926620","ABS",NA,0.4752845003,NA,1575.5657657,NA,787.78288284,"(15) Cleveland-Elyria, Ohio",2,3,3,1,1,2,2,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,5,5,5,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,6,2,1,1,4,3,2,2,3,3,2,1,5,1,3,3,2,NA,0,6,0,0,0,0,2,0,7
"1981","0022927657","ABS",NA,0.4717240475,NA,4998.8495742,NA,2499.4247871,"(2) Colorado",2,3,3,3,3,2,2,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,3,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,1,NA,1,5,4,2,4,8,3,2,1,5,NA,4,2,2,40,40,8,0,0,0,0,2,0,5
"1982","0022928401","ABS",NA,0.832906888,NA,9048.5390933,NA,4524.2695466,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,5,5,5,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,NA,60,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,7,4,2,3,5,3,1,1,5,1,4,2,2,NA,60,9,0,0,0,0,2,0,6
"1983","0022929541","ABS",NA,0.4884491311,NA,7998.9236009,NA,3999.4618004,"(14) Chicago-Naperville-Elgin, Illinois-Indiana-Wisconsin",2,2,2,2,2,2,2,3,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,4,7,1,1,1,3,3,1,2,3,3,1,1,5,1,2,3,1,NA,0,4,0,0,0,0,1,0,7
"1984","0022934151","ABS",NA,0.4756308671,NA,5167.1616086,NA,2583.5808043,"(11) Atlanta-Sandy Springs-Alpharetta, Georgia",2,3,NA,2,2,2,2,4,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,4,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,2,2,NA,NA,0,1,1,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,4,1,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97,2,1,NA,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,4,7,2,1,1,4,3,1,3,5,3,2,1,5,1,3,3,1,NA,0,7,0,0,0,0,1,NA,5
"1985","0022934817","ABS",NA,0.1962078478,NA,857.14581882,NA,428.57290941,"(16) Columbus, Ohio",3,3,1,1,2,2,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,4,7,2,1,1,5,4,2,2,3,3,2,1,5,1,3,3,2,NA,0,6,0,0,0,0,2,-2,11
"1986","0022935062","ABS",NA,1.3159271909,NA,7244.9069889,NA,3622.4534945,"(12) Baltimore-Columbia-Towson, Maryland",2,2,3,1,2,2,2,3,2,1,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,4,2,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,3,3,3,3,3,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,1,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,3,2,1,1,4,3,4,3,5,3,2,1,5,1,3,2,3,NA,4,7,0,0,1,1,2,1,12
"1987","0022936182","ABS",NA,1.6363688818,NA,7148.5761686,NA,3574.2880843,"(16) Columbus, Ohio",3,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,4,4,4,4,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,0,5,5,4,4,4,1,4,1,NA,NA,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,4,6,2,1,1,2,2,2,2,3,3,2,1,5,1,2,3,2,NA,0,6,0,0,0,0,2,0,5
"1988","0022936441","ABS",NA,4.394921598,NA,46572.889546,NA,23286.444773,"(2) Colorado",3,4,2,2,3,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,3,2,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,3,2,3,4,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,3,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.8,1,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,NA,1,1,1,4,4,8,2,2,1,5,NA,4,1,3,NA,0,8,0,0,1,0,3,-2,12
"1989","0022939216","ABS",NA,0.7591721152,NA,26672.325084,NA,13336.162542,"(3) Florida",1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,5,5,5,5,5,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,2,NA,5,5,4,4,4,1,1,4,4,4,NA,4,4,4,3,3,0,0,0,1,0,0,0,1,98,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,4,6,1,NA,NA,5,4,NA,3,5,3,2,1,5,NA,NA,3,NA,NA,NA,NA,0,0,0,0,1,0,6
"1990","0022940037","ABS",NA,2.962065455,NA,35049.704136,NA,17524.852068,"(17) Phoenix-Mesa-Chandler, Arizona",2,3,5,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,3,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,3,5,5,3,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,NA,40,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,0,0,0,0,0,0,2,NA,1,NA,NA,NA,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,3,1,1,1,4,3,2,4,8,3,2,1,5,1,3,2,2,40,40,6,0,0,0,0,2,2,9
"1991","0022940958","ABS",NA,0.3070716787,NA,10788.483238,NA,5394.2416191,"(3) Florida",2,2,1,2,2,2,1,3,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,NA,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,4,5,3,3,3,1,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,3,3,20,2,3,4,4,4,1,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,2,NA,2,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,NA,1,2,2,2,4,7,2,1,1,6,4,1,3,5,3,2,1,5,1,2,3,1,NA,20,4,0,0,0,0,1,-1,5
"1992","0022941769","ABS",NA,1.5588195916,NA,54766.68869,NA,27383.344345,"(3) Florida",3,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,3,2,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,NA,40,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,97.9,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,2,3,3,3,3,5,3,2,1,5,3,2,2,3,35,40,4,0,0,1,1,1,0,8
"1993","0022943151","ABS",NA,1.3748560321,NA,14536.490987,NA,7268.2454933,"(5) Minnesota",4,3,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,3,3,3,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,NA,42,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,0,0,0,1,0,0,0,1,98.4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,7,4,4,2,4,2,2,1,5,1,4,2,3,42,42,9,0,1,1,0,2,-1,5
"1994","0022944049","ABS",NA,0.757456178,NA,34463.462572,NA,17231.731286,"(1) California",2,5,4,1,1,2,1,2,NA,2,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,3,4,4,4,2,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,2,3,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,NA,19,3,3,4,3,4,4,4,4,2,4,4,3,3,2,2,3,0,0,1,0,0,0,0,2,NA,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,3,2,3,3,1,4,9,3,2,1,5,3,2,1,1,3,19,4,0,0,0,0,1,-1,17
